lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity
"41.929143,-87.649077",534597db498e7e5c5af4f3a3,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"601 W Wrightwood Ave (Clark St & Wrightwood Ave), Chicago, IL 60614",Chicago,US,
"41.929143,-87.649077",51bb1cc079c9be3acfaf6095,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2580 N Sheffield Ave (Sheffield Ave & Wrightwood Ave), Chicago, IL 60614",Chicago,US,
"41.929143,-87.649077",5230a18611d2f16678060871,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2753 N Hampden Ct (Hampden Ct & Diversey Pkwy), Chicago, IL 60614",Chicago,US,
"41.929143,-87.649077",cd9acdc7d99245252072516b,13099.0,Chinese Restaurant,"[{'id': 13099, 'name': 'Chinese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",SweetStation Restaurant,"2511 N Lincoln Ave, Chicago, IL 60614",Chicago,US,
"41.929143,-87.649077",52180ad611d2681bb2d86341,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"718 W Wellington Ave (Clark St & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.929143,-87.649077",5282b870498e8a963b4cf331,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2765 N Racine Ave (Lincoln Ave & Diversey Pkwy), Chicago, IL 60614",Chicago,US,
"41.805661,-87.683392",4da6159b43a1a8b3179412c2,17076.0,Liquor Store,"[{'id': 17076, 'name': 'Liquor Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_', 'suffix': '.png'}}]",Hani's Liquor Station,"2601 W 51st St, Chicago, IL 60632",Chicago,US,
"41.805661,-87.683392",587d971b9e35d31224ecfdac,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Golo Gas Station,"1958 W 47th St (Damen ave), Chicago, IL 60609",Chicago,US,
"41.92459,-87.72785",2e57381b28984690c3334ec1,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Healy Station,"4014 W Fullerton Ave, Chicago, IL 60639",Chicago,US,
"41.92459,-87.72785",571a818d498e9e392d0b0932,12071.0,Fire Station,"[{'id': 12071, 'name': 'Fire Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_firestation_', 'suffix': '.png'}}]",CFD Station Engine 91 Battalion 7 Squad 2,"2827 N Pulaski Rd, Chicago, IL 60641",Chicago,US,
"41.94367,-87.64895",524f0cf6498e3f7baa183a72,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"750 W Roscoe St (Halsted St & Roscoe St), Chicago, IL 60657",Chicago,US,
"41.94367,-87.64895",4e2596421fc72f585bf56fea,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Lakeshore Bike,"3650 Recreation Dr, Chicago, IL 60613",Chicago,US,
"41.94367,-87.64895",521694a511d2cac33194b182,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"633 W Cornelia Ave (Broadway & Cornelia Ave), Chicago, IL 60657",Chicago,US,
"41.94367,-87.64895",52430b6a11d2fd90660ea960,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"624 W Belmont Ave (Broadway & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.94367,-87.64895",52016ada498e62046796e132,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3204 N Wilton Ave (Wilton Ave & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.94367,-87.64895",5213f29f498e078c5a22381a,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3554 N Sheffield Ave (Sheffield Ave & Addison St), Chicago, IL 60657",Chicago,US,
"41.94367,-87.64895",5282b870498e8a963b4cf7cc,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3655 N Pine Grove Ave (Pine Grove Ave & Waveland Ave), Chicago, IL 60613",Chicago,US,
"41.94367,-87.64895",52180ad611d2681bb2d86341,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"718 W Wellington Ave (Clark St & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.94367,-87.64895",5a802341e3d0427919f13076,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"3434 N Broadway St, Chicago, IL 60657",Chicago,US,
"41.94367,-87.64895",5228738811d2c19d626d9a19,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3175 N Racine Ave (Racine Ave & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",52430b6a11d2fd90660ea960,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"624 W Belmont Ave (Broadway & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",535b0536498e97c235ee4526,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Bike,"544 W Barry Ave (Broadway And Barry), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",52180ad611d2681bb2d86341,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"718 W Wellington Ave (Clark St & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",524f0cf6498e3f7baa183a72,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"750 W Roscoe St (Halsted St & Roscoe St), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",5282b871498e8a963b4cf821,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3220 N Lake Shore Dr (Lake Shore Dr & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",521694a511d2cac33194b182,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"633 W Cornelia Ave (Broadway & Cornelia Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",52016ada498e62046796e132,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3204 N Wilton Ave (Wilton Ave & Belmont Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",51f6d747498e81b17ad3919b,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"955 W Wellington Ave (Sheffield Ave & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",51fd8623498ecbfb468163b0,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3001 N Lake Shore Dr (Lake Shore Dr & Wellington Ave), Chicago, IL 60657",Chicago,US,
"41.940106,-87.645451",5747a9c338fad4925ddd9c06,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2800 N Halsted St (Halsted St & Diversey Pkwy), Chicago, IL 60657",Chicago,US,
"41.961507,-87.671387",523f1f9f11d25f1134606a72,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1711 W Montrose Ave (Paulina St & Montrose Ave), Chicago, IL 60613",Chicago,US,
"41.961507,-87.671387",5218db51bce681c486efb98e,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1802 W Montrose Ave (Ravenswood Ave & Montrose Ave), Chicago, IL 60613",Chicago,US,
"41.961507,-87.671387",5282b871498e8a963b4cf826,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1770 W Berteau Ave (Ravenswood Ave & Berteau Ave), Chicago, IL 60613",Chicago,US,
"41.961507,-87.671387",5218da80bce681c486ef58b6,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1427 W Montrose Ave (Clark St & Montrose Ave), Chicago, IL 60613",Chicago,US,
"41.961507,-87.671387",5282b870498e8a963b4cf69d,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1501 W Belle Plaine Ave (Ashland Ave & Belle Plaine Ave), Chicago, IL 60613",Chicago,US,
"41.961507,-87.671387",5282b871498e8a963b4cf823,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1500 W Leland Ave (Clark St & Leland Ave), Chicago, IL 60640",Chicago,US,
"41.961507,-87.671387",5282b870498e8a963b4cf668,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4019 N Ravenswood Ave (Ravenswood Ave & Irving Park Rd), Chicago, IL 60613",Chicago,US,
"41.961507,-87.671387",5282b871498e8a963b4cf810,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2001 W Sunnyside Ave (Damen Ave & Sunnyside Ave), Chicago, IL 60625",Chicago,US,
"41.961507,-87.671387",5282b870498e8a963b4cf7a7,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4155 N Southport Ave (Southport Ave & Clark St), Chicago, IL 60613",Chicago,US,
"41.961507,-87.671387",5282b870498e8a963b4cf678,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4705 N Damen Ave (Damen Ave & Leland Ave), Chicago, IL 60625",Chicago,US,
"41.978353,-87.659753",5246fb1d11d21d984d4404ff,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"5606 N Broadway St (Broadway & Ridge Ave), Chicago, IL 60660",Chicago,US,
"41.978353,-87.659753",51f43614498efb82f7d5656c,11145.0,Real Estate Service,"[{'id': 11145, 'name': 'Real Estate Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}}, {'id': 12094, 'name': 'Residential Building', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/apartment_', 'suffix': '.png'}}]",Winthrop Station Apartments,"5423 N Winthrop Ave, Chicago, IL 60640",Chicago,US,
"41.978353,-87.659753",59d2c2bcda70802a5f0b22f7,13033.0,Bubble Tea Shop,"[{'id': 13033, 'name': 'Bubble Tea Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}}, {'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Ice Station,"1130 W Argyle St, Chicago, IL 60640",Chicago,US,
"41.978353,-87.659753",ae85e07c5c6545a39bfe3654,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"5343 N Broadway St, Chicago, IL 60640",Chicago,US,
"41.978353,-87.659753",2bd9cdfed0004f32b7bad3fe,19030.0,Transport Hub,"[{'id': 19030, 'name': 'Transport Hub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}}]",Berwyn Station,"5250-5252 North Winthrop Avenue, Chicago, IL 60640",Chicago,US,
"41.978353,-87.659753",525fd2fe11d27cad52e7a077,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4945 N Broadway St (Broadway & Argyle St), Chicago, IL 60640",Chicago,US,
"41.978353,-87.659753",573e1b7b498e40c33c089c78,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"W Berwyn Ave (N Clark St), Chicago, IL 60640",Chicago,US,
"41.978353,-87.659753",56439c29cd109915f7fa3035,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"850 W Bryn Mawr Ave (Lakefront Trail & Bryn Mawr Ave), Chicago, IL 60660",Chicago,US,
"41.978353,-87.659753",525f3f7f11d2eb81cf99f6e6,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1513 W Winnemac Ave (Clark St & Winnemac Ave), Chicago, IL 60640",Chicago,US,
"41.978353,-87.659753",56439c29cd109915f7fa2df1,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1562 W Bryn Mawr Ave (Clark St & Bryn Mawr Ave), Chicago, IL 60660",Chicago,US,
"41.973815,-87.65966",59d2c2bcda70802a5f0b22f7,13033.0,Bubble Tea Shop,"[{'id': 13033, 'name': 'Bubble Tea Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}}, {'id': 13046, 'name': 'Ice Cream Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Ice Station,"1130 W Argyle St, Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",525fd2fe11d27cad52e7a077,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4945 N Broadway St (Broadway & Argyle St), Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",4a367c50f964a5209b9d1fe3,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Uptown Bikes,"4653 N Broadway St (btwn W Wilson Ave & W Leland Ave), Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",5246fb1d11d21d984d4404ff,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"5606 N Broadway St (Broadway & Ridge Ave), Chicago, IL 60660",Chicago,US,
"41.973815,-87.65966",52324e23498edab590d602b3,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4765 N Clifton Ave (Clifton Ave & Lawrence Ave), Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",5282b871498e8a963b4cf7fc,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4819 N Sheridan Rd (Sheridan Rd & Lawrence Ave), Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",525f3f7f11d2eb81cf99f6e6,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1513 W Winnemac Ave (Clark St & Winnemac Ave), Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",7c36e147e2524799ee2798e8,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Uptown Service Station,"4900 N Broadway St, Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",573e1b7b498e40c33c089c78,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"W Berwyn Ave (N Clark St), Chicago, IL 60640",Chicago,US,
"41.973815,-87.65966",523cb7ed11d26f7b0195fd71,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1117 W Wilson Ave (Broadway & Wilson Ave), Chicago, IL 60640",Chicago,US,
"41.957081,-87.664199",5282b870498e8a963b4cf7a7,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4155 N Southport Ave (Southport Ave & Clark St), Chicago, IL 60613",Chicago,US,
"41.957081,-87.664199",5269b796498eeafec5725cf7,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3954 N Southport Ave (Southport Ave & Irving Park Rd), Chicago, IL 60613",Chicago,US,
"41.957081,-87.664199",5282b870498e8a963b4cf69d,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1501 W Belle Plaine Ave (Ashland Ave & Belle Plaine Ave), Chicago, IL 60613",Chicago,US,
"41.957081,-87.664199",5218da80bce681c486ef58b6,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1427 W Montrose Ave (Clark St & Montrose Ave), Chicago, IL 60613",Chicago,US,
"41.957081,-87.664199",5282b871498e8a963b4cf826,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1770 W Berteau Ave (Ravenswood Ave & Berteau Ave), Chicago, IL 60613",Chicago,US,
"41.957081,-87.664199",5282b870498e8a963b4cf668,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4019 N Ravenswood Ave (Ravenswood Ave & Irving Park Rd), Chicago, IL 60613",Chicago,US,
"41.957081,-87.664199",523f1f9f11d25f1134606a72,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1711 W Montrose Ave (Paulina St & Montrose Ave), Chicago, IL 60613",Chicago,US,
"41.957081,-87.664199",521178d811d23c1ac4878f53,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3761 N Racine Ave (Clark St & Grace St), Chicago, IL 60613",Chicago,US,
